Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn
CUST-7841, Female ,0,No,Yes,7,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month to month,Yes,Credit card,88.51,626.7,YES
CUST-7421,female,0,No,No,21,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,one year,Yes,Mailed check,93.99,1964.12, No 
CUST-7963,FEMALE,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.52,627.84,no
CUST-7566,Female,0,No,Yes,1,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,one year,Yes,Electronic check,75.04,75.96,yes
CUST-8091, Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,ONE YEAR,No,Mailed check,33.1,68.28, Yes
CUST-8094,MALE,0,Yes,Yes,2,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No,MONTH-TO-MONTH,Yes,Bank transfer,58.36,116.06,YES
CUST-7782,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,one year,Yes,Mailed check,73.78,2215.53, No 
CUST-8120,Male,0,Yes,No,53,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,Yes,2 year,No,Credit card,50.05,2653.03,NO
CUST-8126,Femal,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,102.92,1025.99,Yes
CUST-8190, Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,month-to-month,Yes,Mailed check,46.8,277.93, No 
CUST-7843,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,month-to-month,No,Electronic check,69.39,701.33,No
CUST-7115,MALE,0,Yes,No,50,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,One year,No,Credit card,60.55,3032.96, No 
CUST-7296,male,0,Yes,Yes,9,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,59.35, ,yes
CUST-7316,MALE,Yes,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.6,717.86,YES
CUST-7730, Male,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Bank transfer,60.86,540.75,
CUST-7468, Female ,1,No,No,22,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month to month,No,Bank transfer,82.49,1810.44,Yes
CUST-7716,Femal,1,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,one year,No,Mailed check,79.0,5692.6, No 
CUST-7846,,0,Yes,Yes,12,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No,MONTH-TO-MONTH,No,Bank transfer,60.85,721.08, No 
CUST-7450,female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Credit card,78.43,309.82, Yes
CUST-7334,Male,1,Yes,Yes,52,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,two year,No,Mailed check,83.54,,NO
CUST-7971,MALE,0,No,No,56,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,month-to-month,Yes,Electronic check,93.95,5265.9,YES
CUST-7027,FEMALE,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,MONTH-TO-MONTH,No,Electronic check,85.99,4389.02,YES
CUST-8076,FEMALE,0,No,No,60,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,ONE YEAR,Yes,Mailed check,83.74,5033.31,NO
CUST-7950,female,0,No,No,66,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,two year,No,Credit card,62.15,4106.97,NO
CUST-7781,male,0,No,No,1,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,MONTH-TO-MONTH,Yes,Electronic check,83.48,92.25,yes
CUST-8157,male,0,Yes,Yes,45,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,MONTH-TO-MONTH,No,Mailed check,79.03,3549.89,no
CUST-8153,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No internet service,Month to month,Yes,Mailed check,56.65,114.21, Yes
CUST-7482,,0,No,Yes,71,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,one year,No,Bank transfer,85.87,6102.88,YES
CUST-8348, Male,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Mailed check,34.59,1030.22,Yes
CUST-7490, Female ,0,Yes,Yes,3,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,two year,No,Credit card,28.96,87.16, No 
CUST-7326,female,0,No,Yes,46,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,No,2 year,Yes,Bank transfer,60.19,2758.76, No 
CUST-7752, Male,0,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,month-to-month,Yes,Credit card,54.62,391.44,YES
CUST-8358,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,MONTH-TO-MONTH,Yes,Electronic check,82.72,4226.2, No 
CUST-7387,MALE,0,Yes,No,31,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,TWO YEAR,No,Credit card,28.35,887.37,Yes
CUST-7235,MALE,0,No,No,35,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No,two year,No,Electronic check,56.26,1969.04,no
CUST-7202,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,85.99,2411.35, Yes
CUST-7563,FEMALE,1,Yes,No,67,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,TWO YEAR,Yes,Electronic check,81.48,5457.6, No 
CUST-7016,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,One year,No,Electronic check,73.28,223.87,No
CUST-8132,Male,0,No,No,58,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,ONE YEAR,No,Credit card,32.61,1888.41,No
CUST-7892,Femal,0,,Yes,64,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,ONE YEAR,Yes,Electronic check,74.49,4764.77, No 
CUST-7109,male,0,No,No,14,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Credit card,90.59,1269.64, No 
CUST-7965,MALE,0,Yes,Yes,61,No,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,2 year,No,Mailed check,68.62,4186.89, Yes
CUST-8216, Male,0,Yes,No,62,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,2 year,Yes,Mailed check,82.11,5081.35, No 
CUST-7638,,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,MONTH-TO-MONTH,Yes,Bank transfer,89.08,275.58,YES
CUST-7588,Female,0,No,No,16,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,MONTH-TO-MONTH,Yes,Electronic check,73.6,1182.46,No
CUST-7901,Femal,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,MONTH-TO-MONTH,No,Mailed check,67.39,131.53,No
CUST-7158,MALE,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,two year,Yes,Mailed check,29.6,91.67,NO
CUST-7262,MALE,0,No,Yes,25,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,month-to-month,Yes,Bank transfer,64.09,1595.28, No 
CUST-8185, Male,0,No,No,2,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Credit card,86.92,182.0, No 
CUST-8380,Male,0,No,No,19,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,55.32,1047.83,yes
CUST-7539,FEMALE,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,two year,Yes,Mailed check,116.06,350.5,YES
CUST-7891,Femal,0,No,No,28,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month to month,Yes,Credit card,77.77,2181.59, Yes
CUST-7888, Female ,0,No,Yes,67,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,MONTH-TO-MONTH,No,Mailed check,83.11,5564.6,YES
CUST-8147,FEMALE,0,No,No,33,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,one year,Yes,Electronic check,85.33,2820.05,No
CUST-7710,FEMALE,0,No,No,63,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No internet service,month-to-month,No,Electronic check,77.88,4913.49,NO
CUST-7214,female,0,Yes,No,0,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month to month,No,Mailed check,48.71,0.0,yes
CUST-8104,female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Bank transfer,34.19,2454.54,NO
CUST-8337,Femal,0,Yes,Yes,14,No,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,No,TWO YEAR,No,Credit card,57.66,799.74,yes
CUST-7330,Femal,0,,Yes,42,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,month-to-month,Yes,Bank transfer,43.3,1811.9,Yes
CUST-7656,FEMALE,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,No,Credit card,26.84,829.27,no
CUST-7905,MALE,1,No,No,51,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Mailed check,69.47,3537.24, Yes
CUST-8089,MALE,0,Yes,No,67,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,ONE YEAR,Yes,Credit card,79.94,5359.65,NO
CUST-7428,male,0,Yes,Yes,2,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,Yes,MONTH-TO-MONTH,No,Electronic check,69.8,140.95,Yes
CUST-8198, Female ,0,No,Yes,10,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,ONE YEAR,No,Mailed check,64.22,638.22,No
CUST-7689,MALE,1,Yes,No,0,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,Yes,MONTH-TO-MONTH,No,Bank transfer,61.54,0.0, Yes
CUST-8229,male,0,No,No,2,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,ONE YEAR,No,Bank transfer,75.34,152.64,NO
CUST-8250,FEMALE,0,Yes,Yes,22,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,No,Credit card,33.35,725.88, No 
CUST-8167,Female,0,No,Yes,65,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month to month,No,Credit card,83.32,5424.77, Yes
CUST-7671,Female,0,No,No,5,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,77.74,396.22,YES
CUST-7786,Femal,1,No,No,21,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,98.75,2073.82,NO
CUST-7447,female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,90.3,3165.75, No 
CUST-7780,female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,TWO YEAR,Yes,Mailed check,27.02,1154.02,yes
CUST-7670, Female ,0,No,Yes,2,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,ONE YEAR,No,Electronic check,98.89,204.9, No 
CUST-7774,MALE,0,No,No,71,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month to month,No,Electronic check,89.7,6364.83,YES
CUST-7516, Male,1,No,No,33,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No,ONE YEAR,No,Mailed check,67.96,2239.93,
CUST-7272,Male,0,Yes,No,65,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,month-to-month,Yes,Bank transfer,68.34,4432.86,yes
CUST-7139,FEMALE,0,Yes,Yes,0,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Credit card,66.73,0.0,Yes
CUST-7707,Male,0,No,Yes,16,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,Month to month,No,Mailed check,83.13,1322.92, Yes
CUST-7549,MALE,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,67.97,1565.48,YES
CUST-8395,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Electronic check,25.39, ,YES
CUST-7431,Male,0,Yes,No,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,Yes,Electronic check,20.0,1417.42,no
CUST-8183, Male,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,31.92,1144.76, No 
CUST-7719,female,0,No,Yes,13,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,Yes,One year,No,Credit card,71.75,929.43,NO
CUST-7449,FEMALE,0,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,83.13,257.54,no
CUST-7709, Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month to month,No,Electronic check,104.5,3023.12,No
CUST-7761,Femal,0,No,No,69,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,59.53,4107.68,NO
CUST-8328, Male,0,Yes,No,67,No,No phone service,DSL,No,No,No,No,No,No internet service,MONTH-TO-MONTH,No,Mailed check,48.05,3226.92,no
CUST-7868,female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Mailed check,31.77,1651.7,Yes
CUST-8130,male,0,Yes,No,9,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No,ONE YEAR,Yes,Bank transfer,62.82,559.2, No 
CUST-7809,FEMALE,0,No,Yes,9,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No internet service,MONTH-TO-MONTH,No,Bank transfer,67.59,602.86, Yes
CUST-7744,FEMALE,1,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,Yes,Credit card,30.43,181.19,Yes
CUST-7692,male,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card,103.67,4153.7,yes
CUST-7128,female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,29.93,170.76, No 
CUST-7008, Female ,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,2 year,No,Credit card,60.16,2216.52, No 
CUST-7311, Male,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,one year,No,Credit card,94.62,4344.95, No 
CUST-8179,male,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,ONE YEAR,No,Credit card,94.99,2082.0,No
CUST-7526, Female ,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,TWO YEAR,Yes,Mailed check,85.5,265.24,no
CUST-8042,male,0,Yes,Yes,58,No,No phone service,DSL,Yes,Yes,No,No,No internet service,No,2 year,No,Electronic check,56.95,3293.63,no
CUST-8144,MALE,0,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,60.61,1030.71,Yes
CUST-7206,Female,0,Yes,Yes,3,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,ONE YEAR,Yes,Electronic check,59.89,174.83, No 
CUST-8391, Male,0,No,Yes,6,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer,92.05,557.68,No
CUST-8338, Male,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,No internet service,Yes,No internet service,MONTH-TO-MONTH,Yes,Mailed check,66.39,3382.14,NO
CUST-8112, Male,0,Yes,Yes,11,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,two year,Yes,Credit card,57.94,647.0,No
CUST-7203,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer,100.15,4311.55, Yes
CUST-7054,FEMALE,0,No,No,1,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month to month,Yes,Electronic check,86.88,85.37,Yes
CUST-8080,FEMALE,0,No,Yes,8,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card,66.53,525.19,yes
CUST-7488,male,0,Yes,No,57,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer,53.58,3062.32, Yes
CUST-7540,MALE,1,No,No,57,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,50.74,2897.35,No
CUST-8018,Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Month to month,No,Electronic check,56.06,1114.06, Yes
CUST-7189,Female,1,No,No,10,Yes,No,DSL,No,No internet service,No,No internet service,No,No,MONTH-TO-MONTH,No,Mailed check,51.66,516.23,no
CUST-7108,male,0,No,No,71,No,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,TWO YEAR,Yes,Electronic check,82.06,5823.12, No 
CUST-7537,FEMALE,1,No,No,4,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month to month,Yes,Credit card,71.01,286.93,YES
CUST-7521,FEMALE,1,No,Yes,3,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,,68.26,205.79, Yes
CUST-7550,Male,0,Yes,No,27,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,month-to-month,No,Credit card,91.35,2464.76,NO
CUST-7022,FEMALE,0,Yes,No,72,No,No phone service,DSL,No,No internet service,No,No,Yes,No internet service,month-to-month,Yes,Credit card,48.21,3465.38, Yes
CUST-7376,Femal,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,ONE YEAR,Yes,Bank transfer,30.82,1451.86, No 
