Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn,Data_Quality_Flag
CUST-7782,Male,No,No,Yes,30,Yes,Yes,"Fiber optic",No,Yes,No,No,No,"No internet service","One year",Yes,"Mailed check",73.78,2215.53,No,Clean
CUST-7783,Male,No,Yes,No,40,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",28.02,1114.18,No,Clean
CUST-7784,Female,No,No,Yes,11,Yes,Yes,"Fiber optic",Yes,No,Yes,No,No,No,Month-to-month,Yes,"Mailed check",94.71,1048.82,Yes,Clean
CUST-7785,Female,No,Unknown,No,57,Yes,Yes,DSL,No,No,Yes,Yes,No,"No internet service",Month-to-month,No,"Credit card",56.91,3244.57,No,Clean
CUST-7786,Female,Yes,No,No,21,Yes,No,"Fiber optic",Yes,No,"No internet service",Yes,"No internet service",No,"Two year",Yes,"Bank transfer",98.75,2073.82,No,Clean
CUST-7787,Female,Yes,No,No,56,Yes,"No phone service","Fiber optic",No,"No internet service","No internet service",Yes,Yes,Yes,Month-to-month,No,"Bank transfer",95.23,5325.41,No,Clean
CUST-7788,Female,No,Yes,Yes,8,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",28.79,229.22,No,Clean
CUST-7789,Female,Yes,No,No,50,No,"No phone service",DSL,No,"No internet service",No,"No internet service",No,"No internet service",Month-to-month,No,"Credit card",40.50,2033.26,Yes,Clean
CUST-7790,Female,No,Yes,Yes,68,Yes,"No phone service","Fiber optic","No internet service",Yes,No,No,No,Yes,"One year",No,"Electronic check",86.16,5858.46,No,Clean
CUST-7791,Female,No,No,Yes,45,No,"No phone service","Fiber optic",No,"No internet service",Yes,No,"No internet service",Yes,Month-to-month,Yes,"Credit card",71.85,3228.78,No,Clean
CUST-7792,Female,No,Yes,Yes,1,Yes,"No phone service","Fiber optic",Yes,No,Yes,"No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",91.28,100.24,Yes,Clean
CUST-7793,Female,No,Unknown,Yes,4,Yes,Yes,"Fiber optic",Yes,No,No,No,No,"No internet service",Month-to-month,Yes,"Mailed check",81.18,320.50,Yes,Clean
CUST-7794,Female,No,Yes,No,12,Yes,No,"Fiber optic",Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,"Credit card",93.10,1117.20,Yes,Clean
CUST-7795,Male,No,Yes,Yes,23,Yes,"No phone service","Fiber optic","No internet service","No internet service",No,No,"No internet service",No,"Two year",No,"Electronic check",74.02,1700.57,No,Clean
CUST-7796,Female,No,Yes,No,37,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",27.04,1007.11,Yes,Clean
CUST-7797,Male,Yes,No,No,67,Yes,Yes,DSL,No,"No internet service","No internet service",Yes,"No internet service","No internet service",Month-to-month,No,"Electronic check",55.33,3714.52,No,Clean
CUST-7798,Male,No,No,No,7,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",30.17,207.01,Yes,Clean
CUST-7799,Female,No,No,Yes,24,Yes,"No phone service","Fiber optic",No,Yes,Yes,"No internet service",No,"No internet service",Month-to-month,No,"Mailed check",87.68,2109.95,No,Clean
CUST-7800,Male,No,No,Yes,56,Yes,No,DSL,No,"No internet service","No internet service","No internet service","No internet service",No,"Two year",Yes,"Credit card",51.56,2887.52,No,Clean
CUST-7801,Female,No,No,No,68,Yes,"No phone service","Fiber optic",No,Yes,No,No,No,"No internet service",Month-to-month,No,"Credit card",78.55,5343.50,No,Clean
CUST-7802,Male,No,Yes,Yes,63,Yes,"No phone service","Fiber optic","No internet service",No,"No internet service",Yes,No,Yes,"One year",Yes,"Credit card",92.54,5823.16,No,Clean
CUST-7803,Female,No,No,Yes,68,Yes,Yes,"Fiber optic","No internet service","No internet service",Yes,"No internet service",Yes,No,Month-to-month,Yes,"Bank transfer",76.30,5183.53,Yes,Clean
CUST-7804,Male,No,No,No,55,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card",34.07,1883.65,No,Clean
CUST-7805,Male,No,Yes,No,39,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer",34.19,1341.41,No,Clean
CUST-7806,Female,No,No,No,71,Yes,"No phone service",DSL,Yes,Yes,Yes,No,"No internet service","No internet service","Two year",Yes,"Credit card",73.80,5248.66,No,Clean
CUST-7807,Female,No,Yes,Yes,17,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",32.11,550.78,No,Clean
CUST-7808,Female,No,No,No,61,Yes,No,DSL,"No internet service",No,Yes,Yes,No,"No internet service","One year",No,"Bank transfer",70.37,4289.67,No,Clean
CUST-7809,Female,No,No,Yes,9,Yes,"No phone service",DSL,Yes,No,Yes,Yes,No,"No internet service",Month-to-month,No,"Bank transfer",67.59,602.86,Yes,Clean
CUST-7810,Male,No,Yes,No,5,Yes,"No phone service",DSL,No,Yes,"No internet service","No internet service","No internet service",No,Month-to-month,Yes,"Credit card",44.04,212.34,Yes,Clean
CUST-7811,Female,No,No,No,3,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer",20.00,54.23,No,Clean
CUST-7812,Female,No,No,Yes,59,Yes,"No phone service",DSL,No,"No internet service",Yes,No,"No internet service",Yes,Month-to-month,No,"Credit card",66.38,3911.06,No,Clean
CUST-7813,Female,No,No,No,72,Yes,Yes,"Fiber optic",No,"No internet service","No internet service",No,"No internet service",Yes,"One year",No,"Credit card",80.54,5797.72,No,Clean
CUST-7814,Male,No,Yes,No,29,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,"No internet service","No internet service",Month-to-month,No,"Electronic check",107.97,3140.13,No,Clean
CUST-7815,Male,No,Yes,No,41,Yes,Yes,DSL,Yes,"No internet service",Yes,Yes,Yes,No,Month-to-month,No,"Mailed check",75.68,3109.83,Yes,Clean
CUST-7816,Male,No,Yes,No,36,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,"No internet service","Two year",Yes,"Credit card",88.81,3190.05,No,Clean
CUST-7817,Female,No,Yes,No,47,No,"No phone service",DSL,Yes,No,"No internet service",No,Yes,Yes,"One year",Yes,"Credit card",54.40,2563.34,No,Clean
CUST-7818,Female,No,Yes,No,29,Yes,Yes,"Fiber optic",No,No,"No internet service",Yes,"No internet service",No,Month-to-month,Yes,"Electronic check",90.57,2621.92,No,Clean
CUST-7819,Female,No,Yes,Yes,24,Yes,Yes,DSL,Yes,"No internet service","No internet service",Yes,No,No,"Two year",Yes,"Bank transfer",60.61,1460.54,No,Clean
CUST-7820,Female,Yes,Yes,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Electronic check",25.53,60.18,Yes,Clean
CUST-7821,Female,No,Yes,No,11,Yes,"No phone service",DSL,No,"No internet service",No,No,"No internet service",Yes,Month-to-month,Yes,"Mailed check",53.17,576.60,No,Clean
CUST-7822,Female,Yes,Yes,Yes,8,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",33.20,275.39,No,Clean
CUST-7823,Female,No,Yes,Yes,5,Yes,No,"Fiber optic",Yes,No,No,"No internet service",Yes,Yes,"One year",No,"Electronic check",84.33,431.42,No,Clean
CUST-7824,Female,No,Yes,Yes,23,Yes,"No phone service",DSL,No,Yes,"No internet service","No internet service",Yes,Yes,Month-to-month,Yes,"Bank transfer",71.16,1629.13,Yes,Clean
CUST-7825,Male,Yes,No,Yes,1,No,"No phone service","Fiber optic","No internet service","No internet service",Yes,No,Yes,Yes,Month-to-month,No,"Credit card",88.51,81.40,Yes,Clean
CUST-7826,Male,No,Yes,Yes,45,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",20.00,909.94,No,Clean
CUST-7827,Male,No,No,No,68,Yes,Yes,DSL,"No internet service",No,"No internet service",No,Yes,No,Month-to-month,No,"Bank transfer",58.81,4008.53,Yes,Clean
CUST-7828,Female,Yes,Yes,No,13,Yes,"No phone service","Fiber optic",Yes,No,Yes,"No internet service","No internet service",No,"Two year",Yes,"Mailed check",86.44,1115.72,No,Clean
CUST-7829,Male,No,No,Yes,38,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",25.69,984.60,No,Clean
CUST-7830,Female,No,No,Yes,59,Yes,Yes,DSL,"No internet service","No internet service",No,"No internet service",No,Yes,Month-to-month,No,"Electronic check",55.71,3277.28,No,Clean
CUST-7831,Female,No,Yes,No,48,Yes,"No phone service",DSL,No,"No internet service","No internet service","No internet service",No,"No internet service",Month-to-month,No,"Credit card",58.81,2831.00,Yes,Clean
CUST-7832,Male,No,Yes,No,7,Yes,"No phone service","Fiber optic",No,"No internet service","No internet service","No internet service",Yes,Yes,Month-to-month,No,"Credit card",80.88,574.44,No,Clean
CUST-7833,Female,No,No,Yes,37,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Electronic check",29.87,1114.61,No,Clean
CUST-7834,Male,No,No,Yes,16,Yes,Yes,"Fiber optic",Yes,No,Yes,"No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",88.88,1426.30,No,Clean
CUST-7835,Male,No,Yes,Yes,58,Yes,"No phone service",DSL,Yes,Yes,No,No,Yes,Yes,"One year",No,"Bank transfer",70.36,4081.29,No,Clean
CUST-7836,Male,No,No,No,29,Yes,Yes,"Fiber optic","No internet service",Yes,Yes,"No internet service",Yes,No,Month-to-month,No,"Credit card",97.52,2830.07,No,Clean
CUST-7837,Female,No,Yes,No,35,Yes,Yes,DSL,No,"No internet service",Yes,"No internet service",Yes,No,Month-to-month,Yes,"Electronic check",67.91,2384.76,No,Clean
CUST-7838,Male,No,Yes,Yes,31,Yes,Yes,"Fiber optic","No internet service",Yes,No,Yes,"No internet service","No internet service",Month-to-month,No,"Credit card",85.17,2638.53,No,Clean
CUST-7839,Female,No,Yes,Yes,61,Yes,No,"Fiber optic","No internet service","No internet service",No,No,"No internet service",Yes,Month-to-month,No,"Bank transfer",81.07,4945.27,Yes,Clean
CUST-7840,Male,No,Yes,Yes,23,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer",30.93,717.90,No,Clean
CUST-7841,Female,No,No,Yes,7,Yes,Yes,"Fiber optic",No,"No internet service",Yes,"No internet service","No internet service",No,Month-to-month,Yes,"Credit card",88.51,626.70,Yes,Clean
CUST-7842,Male,Yes,Yes,Yes,69,Yes,Yes,DSL,"No internet service","No internet service",Yes,No,No,"No internet service","Two year",Yes,"Electronic check",59.41,4093.77,No,Clean
CUST-7843,Female,No,No,Yes,10,Yes,Yes,"Fiber optic","No internet service",No,No,"No internet service",Yes,No,Month-to-month,No,"Electronic check",69.39,701.33,No,Clean
CUST-7844,Female,No,No,No,63,Yes,Yes,"Fiber optic","No internet service","No internet service",Yes,Yes,No,"No internet service","Two year",Yes,"Mailed check",91.71,5781.06,No,Clean
CUST-7845,Female,No,No,Yes,68,Yes,No,"Fiber optic","No internet service","No internet service","No internet service",No,Yes,"No internet service","One year",No,"Bank transfer",87.01,5912.34,Yes,Clean
CUST-7846,Unknown,No,Yes,Yes,12,Yes,Yes,DSL,"No internet service","No internet service","No internet service",No,No,No,Month-to-month,No,"Bank transfer",60.85,721.08,No,Clean
CUST-7847,Male,No,No,Yes,61,Yes,"No phone service",DSL,"No internet service",No,No,Yes,No,Yes,Month-to-month,No,"Electronic check",61.43,3745.84,Yes,Clean
CUST-7848,Female,No,No,No,19,Yes,Yes,DSL,Yes,Yes,"No internet service","No internet service",Yes,Yes,Month-to-month,Yes,"Credit card",68.54,1297.37,No,Clean
CUST-7849,Female,Yes,No,No,7,Yes,No,DSL,No,Yes,No,Yes,No,Yes,"One year",No,"Bank transfer",63.06,434.04,No,Clean
CUST-7850,Male,Yes,Yes,No,27,Yes,"No phone service","Fiber optic","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,"Two year",Yes,"Bank transfer",80.43,2173.17,No,Clean
CUST-7851,Female,No,Yes,Yes,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card",26.87,322.44,No,Clean
CUST-7852,Female,No,No,Yes,2,No,"No phone service",DSL,Yes,Yes,"No internet service",Yes,Yes,No,"Two year",Yes,"Electronic check",62.30,120.42,Yes,Clean
CUST-7853,Female,No,No,No,40,Yes,No,DSL,No,No,No,Yes,"No internet service",No,"One year",Yes,"Electronic check",57.09,2277.04,No,Clean
CUST-7854,Female,No,No,No,43,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,"No internet service",No,Month-to-month,No,"Credit card",92.43,3984.19,No,Clean
CUST-7855,Female,Yes,Yes,No,0,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",25.62,6.57,No,Clean
CUST-7856,Female,No,No,Yes,50,Yes,Yes,"Fiber optic",Yes,No,"No internet service","No internet service",No,Yes,"Two year",Yes,"Bank transfer",87.26,4358.87,Yes,Clean
CUST-7857,Female,No,Yes,No,8,Yes,Yes,DSL,Yes,Yes,No,"No internet service",Yes,No,"Two year",Yes,"Mailed check",71.73,573.84,No,Clean
CUST-7858,Female,No,No,Yes,58,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer",33.01,1921.12,No,Clean
CUST-7859,Female,No,Yes,Yes,36,No,"No phone service","Fiber optic",Yes,Yes,Yes,"No internet service","No internet service",Yes,Month-to-month,Yes,"Mailed check",83.36,2996.66,Yes,Clean
CUST-7860,Female,No,Yes,No,8,Yes,"No phone service",DSL,No,"No internet service",No,No,No,No,Month-to-month,No,"Bank transfer",57.43,461.53,Yes,Clean
CUST-7861,Female,No,Yes,No,34,Yes,Yes,DSL,"No internet service",No,No,Yes,No,"No internet service",Month-to-month,No,"Credit card",58.06,1972.86,Yes,Clean
CUST-7862,Female,No,Yes,No,61,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",20.00,1212.60,No,Clean
CUST-7863,Female,No,No,Yes,59,Yes,"No phone service",DSL,No,No,No,"No internet service","No internet service",No,"One year",No,"Credit card",43.01,2529.12,No,Clean
CUST-7864,Female,No,No,Yes,40,Yes,No,DSL,No,No,Yes,Yes,No,"No internet service","One year",No,"Bank transfer",61.59,2463.67,Yes,Clean
CUST-7865,Male,No,No,No,4,Yes,No,"Fiber optic",No,"No internet service",No,"No internet service",No,"No internet service","Two year",Yes,"Electronic check",80.64,332.28,Yes,Clean
CUST-7866,Female,No,No,Yes,50,Yes,"No phone service","Fiber optic",No,Yes,No,No,"No internet service",Yes,Month-to-month,Yes,"Mailed check",76.08,3800.62,Yes,Clean
CUST-7867,Male,No,No,No,68,Yes,"No phone service","Fiber optic",Yes,Yes,Yes,Yes,"No internet service","No internet service",Month-to-month,Yes,"Mailed check",101.75,6920.04,No,Clean
CUST-7868,Female,No,No,No,52,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",31.77,1651.70,Yes,Clean
CUST-7869,Female,No,Yes,No,61,Yes,No,"Fiber optic",Yes,"No internet service",No,Yes,"No internet service",No,"One year",No,"Credit card",85.58,5212.09,No,Clean
CUST-7870,Male,Yes,Yes,Yes,39,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",33.42,1297.27,No,Clean
CUST-7871,Male,No,Yes,Yes,5,Yes,"No phone service","Fiber optic","No internet service","No internet service",Yes,No,Yes,"No internet service",Month-to-month,Yes,"Electronic check",83.84,420.18,No,Clean
CUST-7872,Female,No,Yes,No,67,Yes,No,DSL,"No internet service",Yes,Yes,"No internet service","No internet service",No,"One year",No,"Mailed check",62.40,4174.14,No,Clean
CUST-7873,Male,No,No,No,38,Yes,Yes,"Fiber optic",No,Yes,Yes,No,"No internet service","No internet service","One year",No,"Mailed check",80.09,3046.42,Yes,Clean
CUST-7874,Female,Yes,No,Yes,10,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",26.69,259.58,No,Clean
CUST-7875,Female,No,No,Yes,0,Yes,"No phone service","Fiber optic",Yes,Yes,"No internet service",No,No,Yes,"One year",Yes,"Mailed check",89.29,0.00,Yes,Clean
CUST-7876,Female,No,Yes,Yes,54,Yes,"No phone service",DSL,"No internet service",No,Yes,Yes,"No internet service",Yes,"Two year",Yes,"Mailed check",72.05,3898.32,No,Clean
CUST-7877,Male,No,Yes,Yes,26,Yes,No,"Fiber optic",Yes,Yes,"No internet service",Yes,No,No,Month-to-month,Yes,"Mailed check",86.20,2240.89,No,Clean
CUST-7878,Male,No,Yes,No,8,Yes,No,"Fiber optic",Yes,"No internet service","No internet service",No,"No internet service","No internet service",Month-to-month,No,"Mailed check",86.39,696.14,Yes,Clean
CUST-7879,Female,No,No,No,65,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.00,1294.20,No,Clean
CUST-7880,Male,No,No,Yes,55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer",31.07,1704.18,Yes,Clean
CUST-7881,Female,No,No,Yes,34,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Electronic check",27.46,933.22,No,Clean
CUST-7882,Male,Yes,No,Yes,26,No,"No phone service","Fiber optic",No,Yes,Yes,No,No,No,"One year",No,"Electronic check",71.65,1857.36,No,Clean
CUST-7883,Male,No,Yes,Yes,57,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Electronic check",31.13,1775.68,No,Clean
CUST-7884,Female,No,Yes,No,48,Yes,Yes,"Fiber optic",Yes,"No internet service","No internet service","No internet service","No internet service",Yes,Month-to-month,No,"Mailed check",80.01,3838.63,Yes,Clean
CUST-7885,Female,Yes,Yes,No,34,Yes,No,"Fiber optic",Yes,"No internet service",No,Yes,Yes,"No internet service",Month-to-month,No,"Mailed check",96.86,3284.00,No,Clean
CUST-7886,Male,No,No,Yes,68,Yes,No,DSL,"No internet service",Yes,No,Yes,Yes,Yes,"Two year",Yes,"Mailed check",87.50,5954.46,No,Clean
CUST-7887,Male,No,No,No,42,Yes,No,DSL,"No internet service",No,"No internet service","No internet service","No internet service",No,Month-to-month,No,"Bank transfer",44.43,1866.06,Yes,Clean
CUST-7888,Female,No,No,Yes,67,Yes,Yes,"Fiber optic","No internet service",No,"No internet service",No,"No internet service",No,Month-to-month,No,"Mailed check",83.11,5564.60,Yes,Clean
CUST-7889,Male,No,Yes,Yes,54,Yes,No,DSL,No,No,"No internet service",Yes,Yes,No,Month-to-month,Yes,"Electronic check",70.42,3793.80,Yes,Clean
CUST-7890,Female,No,Yes,Yes,12,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,"Mailed check",68.33,823.98,Yes,Clean
CUST-7891,Female,No,No,No,28,Yes,Yes,"Fiber optic","No internet service",No,"No internet service",Yes,"No internet service","No internet service",Month-to-month,Yes,"Credit card",77.77,2181.59,Yes,Clean
CUST-7892,Female,No,Unknown,Yes,64,Yes,"No phone service",DSL,"No internet service",Yes,Yes,Yes,Yes,No,"One year",Yes,"Electronic check",74.49,4764.77,No,Clean
CUST-7893,Male,No,Yes,Yes,8,Yes,"No phone service",DSL,"No internet service",Yes,"No internet service",Yes,"No internet service","No internet service",Month-to-month,No,"Mailed check",54.87,446.58,Yes,Clean
CUST-7894,Female,No,Yes,No,23,Yes,"No phone service",DSL,No,Yes,"No internet service",Yes,Yes,No,Month-to-month,Yes,"Credit card",59.81,1372.11,Yes,Clean
CUST-7895,Male,No,Yes,Yes,11,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Electronic check",34.39,373.51,No,Clean
CUST-7896,Female,No,Yes,No,11,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer",31.34,349.89,Yes,Clean
CUST-7897,Female,No,Yes,No,9,No,"No phone service",DSL,Yes,No,No,Yes,No,"No internet service","One year",Yes,"Bank transfer",61.08,554.29,No,Clean
CUST-7898,Male,No,No,Yes,54,Yes,"No phone service","Fiber optic",No,"No internet service",Yes,Yes,No,"No internet service","Two year",No,"Bank transfer",87.12,4712.42,No,Clean
CUST-7899,Female,No,No,No,43,No,"No phone service",DSL,"No internet service","No internet service","No internet service",Yes,"No internet service",No,Month-to-month,No,"Electronic check",43.92,1886.25,No,Clean
CUST-7900,Male,No,No,No,11,Yes,Yes,"Fiber optic","No internet service",Yes,Yes,"No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",88.06,963.36,Yes,Clean
CUST-7901,Female,No,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,"No internet service","No internet service",Month-to-month,No,"Mailed check",67.39,131.53,No,Clean
CUST-7902,Male,Yes,No,No,44,Yes,"No phone service",DSL,No,No,Yes,Yes,"No internet service","No internet service",Month-to-month,Yes,"Credit card",60.01,2648.86,Yes,Clean
CUST-7903,Male,No,No,Yes,68,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",33.57,2280.90,No,Clean
CUST-7904,Female,No,No,Yes,30,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Electronic check",20.00,596.40,No,Clean
CUST-7905,Male,Yes,No,No,51,Yes,No,DSL,Yes,Yes,"No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",69.47,3537.24,Yes,Clean
CUST-7906,Female,No,Yes,No,50,Yes,"No phone service",DSL,"No internet service",Yes,No,"No internet service",Yes,No,"One year",No,"Bank transfer",69.84,3489.24,No,Clean
CUST-7907,Male,No,Yes,No,38,Yes,Yes,"Fiber optic","No internet service","No internet service",Yes,"No internet service",No,"No internet service",Month-to-month,No,"Electronic check",75.73,2876.96,Yes,Clean
CUST-7908,Female,No,Yes,Yes,54,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",28.63,1548.05,No,Clean
CUST-7909,Female,No,Yes,Yes,28,Yes,Yes,DSL,"No internet service",No,"No internet service",No,"No internet service","No internet service","One year",Yes,"Electronic check",58.55,1634.97,No,Clean
CUST-7910,Male,No,Yes,Yes,14,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",28.35,403.64,No,Clean
CUST-7911,Male,No,Yes,Yes,7,Yes,"No phone service",DSL,"No internet service",Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Mailed check",73.68,515.98,No,Clean
CUST-7912,Female,Yes,Yes,Yes,3,Yes,No,"Fiber optic",No,Yes,"No internet service",Yes,"No internet service",No,Month-to-month,Yes,"Electronic check",79.26,240.31,Yes,Clean
CUST-7913,Female,No,No,No,8,Yes,"No phone service","Fiber optic",No,No,No,No,No,Yes,"Two year",No,"Electronic check",85.26,682.08,Yes,Clean
CUST-7914,Male,No,No,Yes,29,Yes,"No phone service","Fiber optic",Yes,No,"No internet service","No internet service",Yes,Yes,Month-to-month,No,"Credit card",89.75,2597.55,Yes,Clean
CUST-7915,Female,No,Yes,No,0,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",25.39,0.00,No,Clean
CUST-7916,Male,Yes,No,Yes,14,Yes,Yes,DSL,"No internet service","No internet service",Yes,"No internet service",Yes,Yes,"Two year",Yes,"Electronic check",70.92,990.37,No,Clean
CUST-7917,Female,No,No,Yes,33,Yes,No,"Fiber optic","No internet service","No internet service",Yes,No,No,Yes,Month-to-month,Yes,"Electronic check",83.76,2757.76,Yes,Clean
CUST-7918,Male,No,Yes,Yes,10,Yes,Yes,"Fiber optic",No,No,No,"No internet service","No internet service",Yes,"One year",No,"Mailed check",69.96,708.44,No,Clean
CUST-7919,Male,Yes,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,"Credit card",70.49,768.92,Yes,Clean
CUST-7920,Female,No,No,No,3,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card",33.33,104.89,No,Clean
CUST-7921,Female,No,Yes,Yes,27,No,"No phone service",DSL,"No internet service",Yes,"No internet service","No internet service",Yes,"No internet service",Month-to-month,No,"Credit card",47.21,1271.78,No,Clean
CUST-7922,Female,Yes,Yes,No,27,Yes,Yes,"Fiber optic","No internet service",No,Yes,Yes,"No internet service",Yes,Month-to-month,No,"Credit card",89.38,2409.77,No,Clean
CUST-7923,Female,No,Yes,Yes,0,Yes,No,DSL,"No internet service","No internet service",Yes,Yes,"No internet service",Yes,"One year",No,"Credit card",68.77,6.21,No,Clean
CUST-7924,Female,No,No,No,49,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer",28.62,1396.88,No,Clean
CUST-7925,Male,No,Yes,Yes,29,Yes,"No phone service","Fiber optic",No,"No internet service",Yes,No,No,Yes,"Two year",Yes,"Bank transfer",83.46,2411.43,Yes,Clean
CUST-7926,Female,No,No,No,29,Yes,"No phone service",DSL,Yes,No,"No internet service","No internet service",No,"No internet service","One year",No,"Credit card",57.42,1665.57,No,Clean
CUST-7927,Male,No,Yes,Yes,46,Yes,Yes,"Fiber optic",Yes,No,"No internet service","No internet service",No,"No internet service","One year",Yes,"Bank transfer",89.86,4128.11,Yes,Clean
CUST-7928,Female,No,No,No,8,Yes,Yes,"Fiber optic","No internet service",No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",87.63,693.47,Yes,Clean
CUST-7929,Male,No,Yes,Yes,66,Yes,"No phone service","Fiber optic","No internet service","No internet service",No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",82.88,5477.68,No,Clean
CUST-7930,Female,No,Yes,Yes,18,No,"No phone service","Fiber optic",No,Yes,No,"No internet service",No,Yes,Month-to-month,No,"Credit card",72.37,1309.29,No,Clean
CUST-7931,Male,No,Yes,Unknown,12,Yes,Yes,"Fiber optic",No,No,"No internet service",No,"No internet service",No,Month-to-month,Yes,"Bank transfer",67.99,814.98,No,Clean
CUST-7932,Female,No,No,No,43,Yes,Yes,"Fiber optic",No,No,"No internet service",Yes,No,"No internet service","Two year",No,"Electronic check",81.68,3506.12,No,Clean
CUST-7933,Female,No,No,Yes,2,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",29.65,53.15,No,Clean
CUST-7934,Female,No,No,Yes,43,Yes,No,"Fiber optic","No internet service",Yes,"No internet service",No,No,"No internet service",Month-to-month,Yes,"Credit card",72.10,3102.89,No,Clean
CUST-7935,Male,No,No,Yes,44,Yes,No,DSL,"No internet service","No internet service",Yes,"No internet service",Yes,No,"Two year",Yes,"Credit card",53.04,2327.76,No,Clean
